2025-10-21T23:25:20+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=8.64,Run Time Since Engine Start=562,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.974
2025-10-21T23:25:24+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=8,Run Time Since Engine Start=565,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.868
2025-10-21T23:25:27+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.52,Run Time Since Engine Start=569,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.859
2025-10-21T23:25:30+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=9.32,Run Time Since Engine Start=572,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.891
2025-10-21T23:25:34+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.94,Run Time Since Engine Start=576,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.876
2025-10-21T23:25:37+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=9.73,Run Time Since Engine Start=579,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.867
2025-10-21T23:25:40+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.84,Run Time Since Engine Start=582,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.866
2025-10-21T23:25:44+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=20.392156862745097,Intake Manifold Pressure=100,Intake Air Temperature=45,MAF Air Flow Rate=8.45,Run Time Since Engine Start=585,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14
2025-10-21T23:25:47+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=9.57,Run Time Since Engine Start=589,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.2
2025-10-21T23:25:50+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=8.06,Run Time Since Engine Start=592,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.911
2025-10-21T23:25:54+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.86,Run Time Since Engine Start=596,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.907
2025-10-21T23:25:57+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=8.23,Run Time Since Engine Start=599,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.894
2025-10-21T23:26:01+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.8,Run Time Since Engine Start=602,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.847
2025-10-21T23:26:04+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.58,Run Time Since Engine Start=606,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.89
2025-10-21T23:26:07+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=9.94,Run Time Since Engine Start=609,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.722
2025-10-21T23:26:11+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=101,Intake Air Temperature=45,MAF Air Flow Rate=10.45,Run Time Since Engine Start=612,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.838
2025-10-21T23:26:14+10:00,Vehicle Speed=0,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=107,Intake Air Temperature=45,MAF Air Flow Rate=34.97,Run Time Since Engine Start=616,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.894
2025-10-21T23:26:18+10:00,Vehicle Speed=19,Engine Coolant Temperature=86,Throttle Position=100,Intake Manifold Pressure=158,Intake Air Temperature=45,MAF Air Flow Rate=78.1,Run Time Since Engine Start=620,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.897
2025-10-21T23:26:21+10:00,Vehicle Speed=35,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=192,Intake Air Temperature=45,MAF Air Flow Rate=82.96,Run Time Since Engine Start=623,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.893
2025-10-21T23:26:24+10:00,Vehicle Speed=50,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=195,Intake Air Temperature=45,MAF Air Flow Rate=97.46,Run Time Since Engine Start=626,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.88
2025-10-21T23:26:28+10:00,Vehicle Speed=66,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=201,Intake Air Temperature=47,MAF Air Flow Rate=111.96,Run Time Since Engine Start=630,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.936
2025-10-21T23:26:31+10:00,Vehicle Speed=79,Engine Coolant Temperature=87,Throttle Position=94.50980392156863,Intake Manifold Pressure=148,Intake Air Temperature=50,MAF Air Flow Rate=69.07,Run Time Since Engine Start=633,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.92
2025-10-21T23:26:35+10:00,Vehicle Speed=82,Engine Coolant Temperature=88,Throttle Position=72.94117647058823,Intake Manifold Pressure=158,Intake Air Temperature=54,MAF Air Flow Rate=35.32,Run Time Since Engine Start=636,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.921
2025-10-21T23:26:38+10:00,Vehicle Speed=78,Engine Coolant Temperature=88,Throttle Position=99.6078431372549,Intake Manifold Pressure=105,Intake Air Temperature=55,MAF Air Flow Rate=24.62,Run Time Since Engine Start=640,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.926
2025-10-21T23:26:41+10:00,Vehicle Speed=71,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=120,Intake Air Temperature=56,MAF Air Flow Rate=72.38,Run Time Since Engine Start=643,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.889
2025-10-21T23:26:45+10:00,Vehicle Speed=75,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=202,Intake Air Temperature=58,MAF Air Flow Rate=119.11,Run Time Since Engine Start=646,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.2
2025-10-21T23:26:48+10:00,Vehicle Speed=85,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=198,Intake Air Temperature=60,MAF Air Flow Rate=88.21,Run Time Since Engine Start=650,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.2
2025-10-21T23:26:51+10:00,Vehicle Speed=91,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=115,Intake Air Temperature=62,MAF Air Flow Rate=26.68,Run Time Since Engine Start=653,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.907
2025-10-21T23:26:55+10:00,Vehicle Speed=65,Engine Coolant Temperature=89,Throttle Position=64.31372549019608,Intake Manifold Pressure=103,Intake Air Temperature=62,MAF Air Flow Rate=10.76,Run Time Since Engine Start=657,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.942
2025-10-21T23:26:58+10:00,Vehicle Speed=41,Engine Coolant Temperature=89,Throttle Position=99.6078431372549,Intake Manifold Pressure=152,Intake Air Temperature=62,MAF Air Flow Rate=86.81,Run Time Since Engine Start=660,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.912
2025-10-21T23:27:01+10:00,Vehicle Speed=51,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=199,Intake Air Temperature=63,MAF Air Flow Rate=91.64,Run Time Since Engine Start=663,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.895
2025-10-21T23:27:05+10:00,Vehicle Speed=65,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=199,Intake Air Temperature=64,MAF Air Flow Rate=107.26,Run Time Since Engine Start=638,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.937
2025-10-21T23:27:08+10:00,Vehicle Speed=77,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=202,Intake Air Temperature=66,MAF Air Flow Rate=114.6,Run Time Since Engine Start=670,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.917
2025-10-21T23:27:12+10:00,Vehicle Speed=87,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=202,Intake Air Temperature=69,MAF Air Flow Rate=84.67,Run Time Since Engine Start=673,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.865
2025-10-21T23:27:15+10:00,Vehicle Speed=93,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=201,Intake Air Temperature=72,MAF Air Flow Rate=90.13,Run Time Since Engine Start=677,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.932
2025-10-21T23:27:18+10:00,Vehicle Speed=97,Engine Coolant Temperature=91,Throttle Position=100,Intake Manifold Pressure=201,Intake Air Temperature=74,MAF Air Flow Rate=92.87,Run Time Since Engine Start=680,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:27:22+10:00,Vehicle Speed=99,Engine Coolant Temperature=92,Throttle Position=100,Intake Manifold Pressure=177,Intake Air Temperature=76,MAF Air Flow Rate=48.01,Run Time Since Engine Start=683,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:27:25+10:00,Vehicle Speed=89,Engine Coolant Temperature=92,Throttle Position=100,Intake Manifold Pressure=138,Intake Air Temperature=76,MAF Air Flow Rate=51.86,Run Time Since Engine Start=687,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:27:28+10:00,Vehicle Speed=82,Engine Coolant Temperature=92,Throttle Position=100,Intake Manifold Pressure=148,Intake Air Temperature=76,MAF Air Flow Rate=75.6,Run Time Since Engine Start=690,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.874
2025-10-21T23:27:32+10:00,Vehicle Speed=83,Engine Coolant Temperature=92,Throttle Position=100,Intake Manifold Pressure=207,Intake Air Temperature=75,MAF Air Flow Rate=81.34,Run Time Since Engine Start=694,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.2
2025-10-21T23:27:35+10:00,Vehicle Speed=89,Engine Coolant Temperature=91,Throttle Position=100,Intake Manifold Pressure=207,Intake Air Temperature=74,MAF Air Flow Rate=84.78,Run Time Since Engine Start=697,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14
2025-10-21T23:27:39+10:00,Vehicle Speed=93,Engine Coolant Temperature=91,Throttle Position=100,Intake Manifold Pressure=204,Intake Air Temperature=73,MAF Air Flow Rate=83.07,Run Time Since Engine Start=700,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.882
2025-10-21T23:27:42+10:00,Vehicle Speed=98,Engine Coolant Temperature=91,Throttle Position=100,Intake Manifold Pressure=158,Intake Air Temperature=72,MAF Air Flow Rate=37.28,Run Time Since Engine Start=704,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:27:45+10:00,Vehicle Speed=91,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=112,Intake Air Temperature=71,MAF Air Flow Rate=54.14,Run Time Since Engine Start=707,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.881
2025-10-21T23:27:49+10:00,Vehicle Speed=88,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=158,Intake Air Temperature=71,MAF Air Flow Rate=67,Run Time Since Engine Start=711,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.715
2025-10-21T23:27:52+10:00,Vehicle Speed=87,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=118,Intake Air Temperature=70,MAF Air Flow Rate=29.1,Run Time Since Engine Start=714,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:27:56+10:00,Vehicle Speed=79,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=105,Intake Air Temperature=69,MAF Air Flow Rate=24.8,Run Time Since Engine Start=717,Barometric Pressure=100,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:27:59+10:00,Vehicle Speed=76,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=104,Intake Air Temperature=69,MAF Air Flow Rate=23.56,Run Time Since Engine Start=721,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.721
2025-10-21T23:28:02+10:00,Vehicle Speed=77,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=106,Intake Air Temperature=68,MAF Air Flow Rate=22.02,Run Time Since Engine Start=724,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.746
2025-10-21T23:28:06+10:00,Vehicle Speed=76,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=131,Intake Air Temperature=67,MAF Air Flow Rate=34.16,Run Time Since Engine Start=728,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.885
2025-10-21T23:28:09+10:00,Vehicle Speed=71,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=132,Intake Air Temperature=66,MAF Air Flow Rate=38.62,Run Time Since Engine Start=731,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.865
2025-10-21T23:28:12+10:00,Vehicle Speed=68,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=159,Intake Air Temperature=65,MAF Air Flow Rate=33.92,Run Time Since Engine Start=734,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.852
2025-10-21T23:28:16+10:00,Vehicle Speed=68,Engine Coolant Temperature=87,Throttle Position=99.6078431372549,Intake Manifold Pressure=105,Intake Air Temperature=63,MAF Air Flow Rate=22.12,Run Time Since Engine Start=738,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.883
2025-10-21T23:28:19+10:00,Vehicle Speed=68,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=102,Intake Air Temperature=61,MAF Air Flow Rate=18.49,Run Time Since Engine Start=741,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.847
2025-10-21T23:28:23+10:00,Vehicle Speed=69,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=102,Intake Air Temperature=61,MAF Air Flow Rate=19.86,Run Time Since Engine Start=744,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.86
2025-10-21T23:28:26+10:00,Vehicle Speed=72,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=102,Intake Air Temperature=60,MAF Air Flow Rate=21.15,Run Time Since Engine Start=748,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.885
2025-10-21T23:28:29+10:00,Vehicle Speed=73,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=103,Intake Air Temperature=60,MAF Air Flow Rate=22.15,Run Time Since Engine Start=751,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.892
2025-10-21T23:28:33+10:00,Vehicle Speed=67,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=103,Intake Air Temperature=59,MAF Air Flow Rate=11.23,Run Time Since Engine Start=754,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.833
2025-10-21T23:28:36+10:00,Vehicle Speed=45,Engine Coolant Temperature=88,Throttle Position=20.392156862745097,Intake Manifold Pressure=101,Intake Air Temperature=58,MAF Air Flow Rate=9.44,Run Time Since Engine Start=758,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.818
2025-10-21T23:28:39+10:00,Vehicle Speed=24,Engine Coolant Temperature=88,Throttle Position=20.392156862745097,Intake Manifold Pressure=100,Intake Air Temperature=58,MAF Air Flow Rate=17.84,Run Time Since Engine Start=761,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:28:43+10:00,Vehicle Speed=23,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=141,Intake Air Temperature=57,MAF Air Flow Rate=49.3,Run Time Since Engine Start=765,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:28:46+10:00,Vehicle Speed=40,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=159,Intake Air Temperature=56,MAF Air Flow Rate=53.67,Run Time Since Engine Start=768,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.845
2025-10-21T23:28:50+10:00,Vehicle Speed=54,Engine Coolant Temperature=87,Throttle Position=99.6078431372549,Intake Manifold Pressure=195,Intake Air Temperature=55,MAF Air Flow Rate=102.91,Run Time Since Engine Start=771,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:28:53+10:00,Vehicle Speed=71,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=201,Intake Air Temperature=55,MAF Air Flow Rate=88.69,Run Time Since Engine Start=775,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.881
2025-10-21T23:28:56+10:00,Vehicle Speed=83,Engine Coolant Temperature=87,Throttle Position=100,Intake Manifold Pressure=194,Intake Air Temperature=56,MAF Air Flow Rate=86.76,Run Time Since Engine Start=745,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.919
2025-10-21T23:29:00+10:00,Vehicle Speed=89,Engine Coolant Temperature=88,Throttle Position=99.6078431372549,Intake Manifold Pressure=114,Intake Air Temperature=58,MAF Air Flow Rate=30.97,Run Time Since Engine Start=748,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:29:03+10:00,Vehicle Speed=77,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=105,Intake Air Temperature=58,MAF Air Flow Rate=20.03,Run Time Since Engine Start=785,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.867
2025-10-21T23:29:06+10:00,Vehicle Speed=62,Engine Coolant Temperature=89,Throttle Position=79.2156862745098,Intake Manifold Pressure=102,Intake Air Temperature=59,MAF Air Flow Rate=18.56,Run Time Since Engine Start=788,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.916
2025-10-21T23:29:10+10:00,Vehicle Speed=58,Engine Coolant Temperature=89,Throttle Position=32.94117647058823,Intake Manifold Pressure=102,Intake Air Temperature=59,MAF Air Flow Rate=9.9,Run Time Since Engine Start=791,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.816
2025-10-21T23:29:13+10:00,Vehicle Speed=53,Engine Coolant Temperature=89,Throttle Position=20.392156862745097,Intake Manifold Pressure=100,Intake Air Temperature=58,MAF Air Flow Rate=8.86,Run Time Since Engine Start=795,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.894
2025-10-21T23:29:16+10:00,Vehicle Speed=48,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=106,Intake Air Temperature=58,MAF Air Flow Rate=37.02,Run Time Since Engine Start=798,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.87
2025-10-21T23:29:20+10:00,Vehicle Speed=51,Engine Coolant Temperature=90,Throttle Position=100,Intake Manifold Pressure=148,Intake Air Temperature=59,MAF Air Flow Rate=25.91,Run Time Since Engine Start=802,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.878
2025-10-21T23:29:23+10:00,Vehicle Speed=54,Engine Coolant Temperature=89,Throttle Position=22.745098039215687,Intake Manifold Pressure=102,Intake Air Temperature=58,MAF Air Flow Rate=15.04,Run Time Since Engine Start=805,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.855
2025-10-21T23:29:27+10:00,Vehicle Speed=56,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=126,Intake Air Temperature=57,MAF Air Flow Rate=53.59,Run Time Since Engine Start=809,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.845
2025-10-21T23:29:30+10:00,Vehicle Speed=57,Engine Coolant Temperature=89,Throttle Position=29.019607843137255,Intake Manifold Pressure=104,Intake Air Temperature=57,MAF Air Flow Rate=10.93,Run Time Since Engine Start=812,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.911
2025-10-21T23:29:34+10:00,Vehicle Speed=52,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=133,Intake Air Temperature=56,MAF Air Flow Rate=92.07,Run Time Since Engine Start=815,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.9
2025-10-21T23:29:37+10:00,Vehicle Speed=56,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=118,Intake Air Temperature=56,MAF Air Flow Rate=17.55,Run Time Since Engine Start=819,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.872
2025-10-21T23:29:40+10:00,Vehicle Speed=53,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=123,Intake Air Temperature=55,MAF Air Flow Rate=46.42,Run Time Since Engine Start=822,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:29:44+10:00,Vehicle Speed=51,Engine Coolant Temperature=89,Throttle Position=100,Intake Manifold Pressure=130,Intake Air Temperature=54,MAF Air Flow Rate=36.21,Run Time Since Engine Start=825,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.788
2025-10-21T23:29:47+10:00,Vehicle Speed=50,Engine Coolant Temperature=88,Throttle Position=94.50980392156863,Intake Manifold Pressure=110,Intake Air Temperature=54,MAF Air Flow Rate=17.99,Run Time Since Engine Start=829,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.893
2025-10-21T23:29:50+10:00,Vehicle Speed=50,Engine Coolant Temperature=87,Throttle Position=20.392156862745097,Intake Manifold Pressure=104,Intake Air Temperature=53,MAF Air Flow Rate=10.91,Run Time Since Engine Start=832,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.718
2025-10-21T23:29:54+10:00,Vehicle Speed=46,Engine Coolant Temperature=87,Throttle Position=20.784313725490197,Intake Manifold Pressure=100,Intake Air Temperature=52,MAF Air Flow Rate=8.77,Run Time Since Engine Start=835,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.811
2025-10-21T23:29:57+10:00,Vehicle Speed=35,Engine Coolant Temperature=88,Throttle Position=95.68627450980392,Intake Manifold Pressure=101,Intake Air Temperature=52,MAF Air Flow Rate=37.72,Run Time Since Engine Start=839,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=14.1
2025-10-21T23:30:00+10:00,Vehicle Speed=39,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=205,Intake Air Temperature=52,MAF Air Flow Rate=88.07,Run Time Since Engine Start=842,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.822
2025-10-21T23:30:04+10:00,Vehicle Speed=55,Engine Coolant Temperature=88,Throttle Position=100,Intake Manifold Pressure=189,Intake Air Temperature=53,MAF Air Flow Rate=65.43,Run Time Since Engine Start=846,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.901
2025-10-21T23:30:07+10:00,Vehicle Speed=58,Engine Coolant Temperature=88,Throttle Position=26.666666666666668,Intake Manifold Pressure=108,Intake Air Temperature=53,MAF Air Flow Rate=16.44,Run Time Since Engine Start=849,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.9
2025-10-21T23:30:11+10:00,Vehicle Speed=55,Engine Coolant Temperature=89,Throttle Position=90.58823529411765,Intake Manifold Pressure=106,Intake Air Temperature=53,MAF Air Flow Rate=16.75,Run Time Since Engine Start=852,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.815
2025-10-21T23:30:14+10:00,Vehicle Speed=52,Engine Coolant Temperature=89,Throttle Position=25.49019607843137,Intake Manifold Pressure=103,Intake Air Temperature=53,MAF Air Flow Rate=8.45,Run Time Since Engine Start=856,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.865
2025-10-21T23:30:17+10:00,Vehicle Speed=45,Engine Coolant Temperature=89,Throttle Position=20.392156862745097,Intake Manifold Pressure=101,Intake Air Temperature=53,MAF Air Flow Rate=8.48,Run Time Since Engine Start=859,Barometric Pressure=101,Catalyst Temperature Bank1 Sensor1=1000,Control Module Voltage=13.872
